"Normal10(mu=0,sigma=1)","Normal100(mu=0,sigma=1)","Normal1000(mu=0,sigma=1)","t10(df=1,ncp=0)","t100(df=1,ncp=0)","t1000(df=1,ncp=0)","F10(df1=5,df2=5,ncp=0)","F100(df1=5,df2=5,ncp=0)","F1000(df1=5,df2=5,ncp=0)","Chisq10(df=5,ncp=0)","Chisq100(df=5,ncp=0)","Chisq1000(df=5,ncp=0)","Beta10(alpha=1,beta=1)","Beta100(alpha=1,beta=1)","Beta1000(alpha=1,beta=1)","Gamma10(shape=1,scale=1)","Gamma100(shape=1,scale=1)","Gamma1000(shape=1,scale=1)","InvGamma10(shape=1,scale=1)","InvGamma100(shape=1,scale=1)","InvGamma1000(shape=1,scale=1)",Exp10(rate=1),Exp100(rate=1),Exp1000(rate=1),Bern10(p=0.5),Bern100(p=0.5),Bern1000(p=0.5),"Binom10(p=0.5,n=10)","Binom100(p=0.5,n=10)","Binom1000(p=0.5,n=10)","NBinom10(nsuccess=1,p=0.5)","NBinom100(nsuccess=1,p=0.5)","NBinom1000(nsuccess=1,p=0.5)",Pois10(lambda=1),Pois100(lambda=1),Pois1000(lambda=1)
NA,NA,0.1676799344697673,NA,NA,-1.396348087956256,NA,NA,1.5626554003972748,NA,NA,4.04887478186591,NA,NA,0.7081061981152743,NA,NA,0.15833107511616637,NA,NA,4.645830051054605,NA,NA,1.5673084048586197,NA,NA,0,NA,NA,7,NA,NA,2,NA,NA,0
NA,NA,1.5846290791597162,NA,NA,0.8831569088252658,NA,NA,0.9896972804544897,NA,NA,1.682878816633226,NA,NA,0.12178173637948932,NA,NA,0.9256641488800942,NA,NA,2.1349647494044395,NA,NA,1.211323800454748,NA,NA,1,NA,NA,5,NA,NA,1,NA,NA,0
NA,NA,1.6778889529762477,NA,NA,1.2212894500130902,NA,NA,0.8439646769884757,NA,NA,2.2591155613328384,NA,NA,0.5323662061709911,NA,NA,0.09283853790163243,NA,NA,4.91075785427875,NA,NA,0.7351539563816344,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,3
NA,NA,0.4882966983949554,NA,NA,3.1494239492573017,NA,NA,1.4333931653231562,NA,NA,12.183597370183245,NA,NA,0.5947812439408153,NA,NA,1.5816179931315053,NA,NA,5.78766776713213,NA,NA,0.762888280632806,NA,NA,0,NA,NA,6,NA,NA,4,NA,NA,1
NA,NA,0.8786732625603243,NA,NA,0.6425776028325983,NA,NA,2.046358822202443,NA,NA,3.6572415373615335,NA,NA,0.8893732235301286,NA,NA,1.489805784488889,NA,NA,1.4671866460544956,NA,NA,1.2725594536912563,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,1
NA,NA,-0.14487487402988125,NA,NA,-11.3394814927358,NA,NA,0.9057564740858727,NA,NA,17.533989084529672,NA,NA,0.49116441491059953,NA,NA,0.12350387462795955,NA,NA,0.4225154534684253,NA,NA,0.3999572368338704,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,2
NA,NA,0.4689717600742081,NA,NA,2.824409921183762,NA,NA,1.0994107171242289,NA,NA,3.782108959313147,NA,NA,0.32094296091236174,NA,NA,1.5871612809144078,NA,NA,1.530800929606605,NA,NA,1.391241270964766,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,0.37623547712948385,NA,NA,1.265616578105984,NA,NA,2.8100393504980414,NA,NA,5.623113362517255,NA,NA,0.10873109893873334,NA,NA,1.8294857935775946,NA,NA,1.2546452183650911,NA,NA,0.8663773502277261,NA,NA,0,NA,NA,4,NA,NA,2,NA,NA,0
NA,NA,-0.7610402750564805,NA,NA,-4.637336229793045,NA,NA,4.289401068538626,NA,NA,6.854770370362764,NA,NA,0.3507922550197691,NA,NA,2.0938402314960145,NA,NA,0.6028431232720034,NA,NA,0.3443869352340698,NA,NA,1,NA,NA,6,NA,NA,3,NA,NA,2
NA,NA,-0.2932949337508641,NA,NA,0.5822311364117421,NA,NA,0.7362170196758142,NA,NA,2.077731243846377,NA,NA,0.5726075919810683,NA,NA,0.07114374676972933,NA,NA,2.740732491869794,NA,NA,0.18776843743398786,NA,NA,0,NA,NA,6,NA,NA,0,NA,NA,0
NA,NA,-0.13484126440751765,NA,NA,0.18498278186078781,NA,NA,1.2355706099722412,NA,NA,1.1174189349553505,NA,NA,0.4554142700508237,NA,NA,0.35009912990026526,NA,NA,0.7956064476144655,NA,NA,0.21961064776405692,NA,NA,1,NA,NA,6,NA,NA,0,NA,NA,0
NA,NA,1.3938458161730196,NA,NA,13.697295357642714,NA,NA,0.8065474634883023,NA,NA,6.6938801608147065,NA,NA,0.8166875219903886,NA,NA,0.32551336488704874,NA,NA,0.8480600646340317,NA,NA,1.5775266065353397,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,-1.0369886896982925,NA,NA,0.3259195055765807,NA,NA,0.3355678080793151,NA,NA,8.784491971766421,NA,NA,0.11580419284291567,NA,NA,1.0252717733327563,NA,NA,7.723484990564242,NA,NA,1.3460475522604707,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,3
NA,NA,-2.1143351478036583,NA,NA,1.265622996718099,NA,NA,1.23994477082318,NA,NA,1.6245326225528856,NA,NA,0.9415082097984849,NA,NA,0.5957457893317533,NA,NA,9.230589350518978,NA,NA,0.4433589531108737,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,0.7682782182043983,NA,NA,0.2934357861270747,NA,NA,1.3870647417458504,NA,NA,3.407103708488586,NA,NA,0.31258930708281696,NA,NA,0.6533300830552753,NA,NA,2.0980194867238047,NA,NA,2.247045931547921,NA,NA,1,NA,NA,6,NA,NA,1,NA,NA,2
NA,NA,-0.8161606207534855,NA,NA,7.346353298234361,NA,NA,0.620485730761328,NA,NA,4.94803094108027,NA,NA,0.4651483402121812,NA,NA,0.16422295889397434,NA,NA,1.9613315512829368,NA,NA,0.5145589044620821,NA,NA,1,NA,NA,6,NA,NA,1,NA,NA,0
NA,NA,-0.43610692316057426,NA,NA,-0.1311908975697514,NA,NA,5.703656755423752,NA,NA,5.16354643070738,NA,NA,0.4437622250989079,NA,NA,7.993670074421061,NA,NA,3.3374597180230574,NA,NA,3.9176136011019955,NA,NA,1,NA,NA,3,NA,NA,0,NA,NA,0
NA,NA,0.9047050312828091,NA,NA,0.15706540958464432,NA,NA,0.9112569379460539,NA,NA,2.262587996309816,NA,NA,0.8625821522437036,NA,NA,1.4935876037244398,NA,NA,0.8998439161709818,NA,NA,0.9440947612327458,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0
NA,NA,-0.7630862645483167,NA,NA,0.35077423015334264,NA,NA,6.836140849047453,NA,NA,8.22003712552407,NA,NA,0.6946333292871714,NA,NA,1.8781838511429063,NA,NA,0.35596121933048025,NA,NA,1.6721658856177277,NA,NA,1,NA,NA,7,NA,NA,0,NA,NA,0
NA,NA,-0.34106697963780386,NA,NA,66.14504610636351,NA,NA,1.2177231706039593,NA,NA,6.156883009296224,NA,NA,0.5541543180588633,NA,NA,0.0819301521895,NA,NA,4.74329254785869,NA,NA,0.5468616481830907,NA,NA,1,NA,NA,4,NA,NA,1,NA,NA,1
NA,NA,1.502424534234586,NA,NA,-22.05748505582858,NA,NA,12.503845094023934,NA,NA,3.707659528436259,NA,NA,0.19978796201758087,NA,NA,0.21682655883508062,NA,NA,4.520260632655122,NA,NA,0.3291380422144707,NA,NA,1,NA,NA,3,NA,NA,2,NA,NA,0
NA,NA,0.5283077123164003,NA,NA,2.8582507329983,NA,NA,1.923552221094183,NA,NA,0.8431231230282025,NA,NA,0.5949902553111315,NA,NA,0.03850134124559958,NA,NA,18.493356276444214,NA,NA,0.4373231837525964,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,0
NA,NA,0.5421913554643084,NA,NA,0.3099604672263366,NA,NA,0.3671322619629335,NA,NA,10.138320154264607,NA,NA,0.2702731005847454,NA,NA,0.02661182252002091,NA,NA,3.3072669134182626,NA,NA,0.18143611952169253,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,-0.13667335571787673,NA,NA,0.22057565549931513,NA,NA,1.899434105202837,NA,NA,2.74069872429077,NA,NA,0.26382986083626747,NA,NA,1.1847974277854705,NA,NA,4.2196167109534475,NA,NA,2.1747129465124373,NA,NA,1,NA,NA,6,NA,NA,1,NA,NA,0
NA,NA,-1.136733853302732,NA,NA,1.1559171705010598,NA,NA,1.8710933656970434,NA,NA,3.85050266316278,NA,NA,0.6960344112012535,NA,NA,0.9245276481472484,NA,NA,15.220236667187423,NA,NA,0.6833260240964592,NA,NA,0,NA,NA,6,NA,NA,0,NA,NA,0
NA,NA,-1.4966271543557939,NA,NA,-5.2007807655119285,NA,NA,0.9185150675388418,NA,NA,3.94727283430668,NA,NA,0.9809876368381083,NA,NA,3.346302945247745,NA,NA,1.4613450673746353,NA,NA,2.086724695971162,NA,NA,0,NA,NA,3,NA,NA,0,NA,NA,0
NA,NA,-0.22338564355659524,NA,NA,-0.18133601794541965,NA,NA,12.192656053942018,NA,NA,3.3954390882083976,NA,NA,0.16429590596817434,NA,NA,1.4672989670830674,NA,NA,0.6712920863391783,NA,NA,2.455484760799146,NA,NA,0,NA,NA,6,NA,NA,1,NA,NA,1
NA,NA,2.0017192277728766,NA,NA,-2.3618554542477006,NA,NA,0.10681564729800538,NA,NA,4.67817667787444,NA,NA,0.16475483030080795,NA,NA,0.9684447644769326,NA,NA,0.5832848400366151,NA,NA,0.34048905223608017,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,0.2217038162136215,NA,NA,-0.5931150926036294,NA,NA,0.5561224726104519,NA,NA,6.773624417981471,NA,NA,0.44235475850291545,NA,NA,4.557599343348139,NA,NA,2.160918051812789,NA,NA,0.6558671747334301,NA,NA,1,NA,NA,9,NA,NA,0,NA,NA,1
NA,NA,0.1643729092463879,NA,NA,4.69873350537057,NA,NA,1.402705066978854,NA,NA,4.4895593646741,NA,NA,0.43260633083991706,NA,NA,0.2565355625332188,NA,NA,0.8800069478843974,NA,NA,0.39526986749842763,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,0.3326236088500095,NA,NA,1.8368302195979143,NA,NA,1.0706649895387108,NA,NA,9.83022567354615,NA,NA,0.7485807447228581,NA,NA,1.824559468436874,NA,NA,5.620650114994662,NA,NA,1.893528756636854,NA,NA,1,NA,NA,9,NA,NA,0,NA,NA,0
NA,NA,-0.38520799909143083,NA,NA,-0.8469597759439089,NA,NA,1.791770447560543,NA,NA,6.371484976696619,NA,NA,0.6904982186388224,NA,NA,0.4496410522240085,NA,NA,0.5256687292877333,NA,NA,0.47163724107667804,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,1
NA,NA,-1.398754026557893,NA,NA,-4.047559900653982,NA,NA,0.4553171576410303,NA,NA,2.2568440584534852,NA,NA,0.0671466845087707,NA,NA,2.9790896297833807,NA,NA,0.571250333935223,NA,NA,1.6692653618001208,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,2.6757407958518185,NA,NA,-4.479259895910537,NA,NA,2.7065781665928927,NA,NA,5.113278178871167,NA,NA,0.6950314270798117,NA,NA,0.2562661848791811,NA,NA,1.0183940660369923,NA,NA,0.558201874166563,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,3
NA,NA,-0.423686088681983,NA,NA,0.5604599125705372,NA,NA,0.6169518950052855,NA,NA,3.9400972794562525,NA,NA,0.2876775721088052,NA,NA,0.18844635263747164,NA,NA,2.666339221359948,NA,NA,0.16063699161712533,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,0
NA,NA,-0.2986015119330642,NA,NA,-0.6196112880503847,NA,NA,1.2612963553240928,NA,NA,3.4283830400967847,NA,NA,0.29391076834872365,NA,NA,0.8050591756250873,NA,NA,5.784377912335284,NA,NA,1.554568298659995,NA,NA,0,NA,NA,3,NA,NA,0,NA,NA,0
NA,NA,-1.792341726852975,NA,NA,0.22679193413910534,NA,NA,0.7471783402098818,NA,NA,3.292036465349659,NA,NA,0.16432591737248003,NA,NA,0.2840923073483793,NA,NA,1.6814816965362882,NA,NA,1.718340839580079,NA,NA,0,NA,NA,6,NA,NA,0,NA,NA,1
NA,NA,-0.24800822506809803,NA,NA,2.1634744207774648,NA,NA,0.22276688089348448,NA,NA,1.9414525896293953,NA,NA,0.18435066891834143,NA,NA,0.9599245162759993,NA,NA,0.46248553502271283,NA,NA,3.5983822846547375,NA,NA,1,NA,NA,5,NA,NA,2,NA,NA,1
NA,NA,-0.2473039183746052,NA,NA,3.0706643382503436,NA,NA,2.7246220710110607,NA,NA,7.493644960026805,NA,NA,0.42833712650462985,NA,NA,0.12006820428300834,NA,NA,3.9631195233207537,NA,NA,0.3406321480870247,NA,NA,1,NA,NA,4,NA,NA,2,NA,NA,2
NA,NA,-0.255510378526346,NA,NA,-4.517897866787031,NA,NA,7.448603016808278,NA,NA,4.783400857880116,NA,NA,0.5212535820901394,NA,NA,1.8418360846211774,NA,NA,4.0179779387754735,NA,NA,0.6768772234208882,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,1
NA,NA,-1.7869381000925677,NA,NA,0.2039552073320555,NA,NA,1.373435891535369,NA,NA,7.933832821925546,NA,NA,0.3415732169523835,NA,NA,0.3084211236575221,NA,NA,0.6802906169313631,NA,NA,1.5090066417211536,NA,NA,1,NA,NA,4,NA,NA,1,NA,NA,0
NA,NA,1.784662816024761,NA,NA,0.4201915718639606,NA,NA,2.9580677444772587,NA,NA,9.609680409385069,NA,NA,0.4393186280503869,NA,NA,1.464495957180813,NA,NA,2.354935963248688,NA,NA,0.7105135209438326,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,1
NA,NA,1.7635863477458826,NA,NA,-0.6087205226470929,NA,NA,0.3959899029782647,NA,NA,3.930751969862588,NA,NA,0.5235351372975856,NA,NA,0.13228917762532064,NA,NA,1.2527032402818437,NA,NA,1.636800821786547,NA,NA,0,NA,NA,9,NA,NA,0,NA,NA,1
NA,NA,0.6896002219340958,NA,NA,0.5014664112760735,NA,NA,0.7488403635095119,NA,NA,14.216149559504094,NA,NA,0.01505677122622729,NA,NA,0.19589960952653285,NA,NA,12.444944791310322,NA,NA,2.083166030430315,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,0
NA,NA,-1.1007406444239223,NA,NA,-2.160410436272964,NA,NA,1.7214787825403548,NA,NA,3.6477996982525647,NA,NA,0.06405091704800724,NA,NA,4.598246706358622,NA,NA,1.5532358711575796,NA,NA,0.44308361876755953,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,2
NA,NA,0.7145093568978111,NA,NA,0.17719325700023048,NA,NA,0.2099085980615966,NA,NA,5.630695914369433,NA,NA,0.88999248505569994,NA,NA,0.8544301213383055,NA,NA,8.103447467740963,NA,NA,0.26440233178436756,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,0
NA,NA,-0.24647031693402147,NA,NA,-2.2014775029298694,NA,NA,2.7057276300913364,NA,NA,3.600837762447822,NA,NA,0.38922546943649644,NA,NA,2.6056493350159338,NA,NA,1.5481805034971792,NA,NA,0.9138957606208445,NA,NA,0,NA,NA,5,NA,NA,3,NA,NA,4
NA,NA,-0.3197861659272047,NA,NA,-1.3935013875161761,NA,NA,3.7974389421577284,NA,NA,1.3187172456699645,NA,NA,0.3152329989243299,NA,NA,0.4489160526004876,NA,NA,0.38608878810293856,NA,NA,1.1344107314468215,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,2
NA,NA,1.3626442929546996,NA,NA,0.53724088130168135,NA,NA,1.0190583258485761,NA,NA,2.942189726048586,NA,NA,0.25852164695970714,NA,NA,3.0020992898403605,NA,NA,0.30255751973637535,NA,NA,0.7621143273589136,NA,NA,1,NA,NA,5,NA,NA,9,NA,NA,1
NA,NA,-1.227882589982681,NA,NA,1.5533425701764176,NA,NA,2.4342584272714416,NA,NA,5.4282249005307674,NA,NA,0.6041036588139832,NA,NA,0.7954633142360805,NA,NA,2.043538712288812,NA,NA,1.5758947032016493,NA,NA,1,NA,NA,8,NA,NA,0,NA,NA,0
NA,NA,-0.5112192327504732,NA,NA,4.073318826590902,NA,NA,3.561750124728347,NA,NA,5.046627278134104,NA,NA,0.8779998039826752,NA,NA,0.7415280591756384,NA,NA,1.355264419543627,NA,NA,2.7316430749974017,NA,NA,1,NA,NA,6,NA,NA,2,NA,NA,0
NA,NA,-0.7311949990649635,NA,NA,0.6498509634091181,NA,NA,3.6108654573058456,NA,NA,5.236972965018829,NA,NA,0.18133550649508834,NA,NA,1.2368271380297358,NA,NA,0.580516551679956,NA,NA,0.15537892375141382,NA,NA,1,NA,NA,4,NA,NA,1,NA,NA,1
NA,NA,0.019752006876790677,NA,NA,0.2623443121394664,NA,NA,0.2561847454720705,NA,NA,7.282211638213817,NA,NA,0.06429543043486774,NA,NA,1.5591911843424113,NA,NA,3.4283114641551298,NA,NA,0.5088827288709581,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,3
NA,NA,-1.5728639147099885,NA,NA,-18.1162166038436,NA,NA,1.0506357899535086,NA,NA,3.144485569912774,NA,NA,0.0761852702125907,NA,NA,2.358129863073856,NA,NA,3.7277355931906757,NA,NA,0.07973784487694502,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0
NA,NA,-0.7033332698282884,NA,NA,-5.697215283390953,NA,NA,0.17886971696786014,NA,NA,7.633242549927774,NA,NA,0.8990955664776265,NA,NA,2.262915547289016,NA,NA,3.059918162945621,NA,NA,0.24629475362598896,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,2
NA,NA,0.7159320889076652,NA,NA,1.0021621112168522,NA,NA,1.1662278696832136,NA,NA,4.8414961197312385,NA,NA,0.6907373918220401,NA,NA,0.6907569938839591,NA,NA,1.020481646160699,NA,NA,1.3682047016498569,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,0
NA,NA,0.4652149064231086,NA,NA,-0.22751782011806743,NA,NA,2.191207519884586,NA,NA,3.5992854020674674,NA,NA,0.2925077157560736,NA,NA,0.9311449746103995,NA,NA,1.6481548672197142,NA,NA,0.21929393475875258,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,-0.9739023064042917,NA,NA,0.2545478240802047,NA,NA,0.4005459108433044,NA,NA,6.423929621417742,NA,NA,0.8654936100356282,NA,NA,3.0555544417654095,NA,NA,0.5347024422155076,NA,NA,2.809993162583161,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,0.5592177304683328,NA,NA,-2.1909903368833406,NA,NA,0.725670139428847,NA,NA,5.674486743301919,NA,NA,0.08329747640527785,NA,NA,0.9754640113497142,NA,NA,1.931788662283153,NA,NA,0.0049949572421610355,NA,NA,1,NA,NA,8,NA,NA,1,NA,NA,0
NA,NA,-2.432639745405666,NA,NA,-0.37475228184000914,NA,NA,0.8080775152197422,NA,NA,1.6025469392398672,NA,NA,0.27979533770121634,NA,NA,0.22952793027060392,NA,NA,1.967996280436527,NA,NA,2.826496220957089,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,1
NA,NA,-0.34048492670214525,NA,NA,-1.8574711720720725,NA,NA,1.2324679408408084,NA,NA,1.1607260473405099,NA,NA,0.8134668502025305,NA,NA,0.4020510094384868,NA,NA,13.314852807584751,NA,NA,0.307939019985497,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,2
NA,NA,0.7130331948502329,NA,NA,-0.34520027610073123,NA,NA,3.1119679440561145,NA,NA,7.76652762182431,NA,NA,0.20940306596457958,NA,NA,1.103454643274176,NA,NA,2.4212202897087156,NA,NA,0.8278541452762606,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,0
NA,NA,-0.6590373864891279,NA,NA,0.13088063619669138,NA,NA,0.5469065627451442,NA,NA,12.325857030624233,NA,NA,0.09071735292673114,NA,NA,3.31361669469691,NA,NA,1.0554738134910253,NA,NA,0.5468817562796175,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,1
NA,NA,-0.03640262256648531,NA,NA,0.7010255835146396,NA,NA,0.27899628386975855,NA,NA,3.3531385739838804,NA,NA,0.028267234330996868,NA,NA,0.6027394019473401,NA,NA,0.3167343530001055,NA,NA,0.35617541149258614,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,1
NA,NA,-1.5932863015269065,NA,NA,0.5687169554015912,NA,NA,0.3084312262161958,NA,NA,8.302601248967814,NA,NA,0.17529430286958814,NA,NA,2.5531639174276792,NA,NA,0.6319515725209377,NA,NA,1.3123587630269054,NA,NA,0,NA,NA,4,NA,NA,1,NA,NA,1
NA,NA,0.8477927972477695,NA,NA,-3.938686636666595,NA,NA,1.3754939015264307,NA,NA,3.340838530701998,NA,NA,0.9841658121440559,NA,NA,0.9838375094041731,NA,NA,1.172576110494024,NA,NA,0.538777909707278,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,3
NA,NA,-1.8503888486606128,NA,NA,3.5631760389925127,NA,NA,1.109852837939554,NA,NA,3.69217685614843,NA,NA,0.7690641402732582,NA,NA,0.1436134788734944,NA,NA,2.9476470202364755,NA,NA,0.9935889616188528,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,2
NA,NA,-0.3236506316903141,NA,NA,1.4666889931664515,NA,NA,1.2200806967207964,NA,NA,2.5042014961183585,NA,NA,0.4298388180322945,NA,NA,0.33824384662632656,NA,NA,0.42015351756064295,NA,NA,2.232362268366552,NA,NA,0,NA,NA,3,NA,NA,0,NA,NA,1
NA,NA,-0.2552481125031724,NA,NA,-5.950198491008251,NA,NA,0.6737524826370535,NA,NA,3.071298912526513,NA,NA,0.6041250382550061,NA,NA,0.31234339999292743,NA,NA,2.434406852555936,NA,NA,0.17258090901084885,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,0.060921227306749905,NA,NA,2.2173896194834053,NA,NA,1.7290463778793104,NA,NA,0.5938189931663345,NA,NA,0.6054400003049523,NA,NA,0.032822203909677175,NA,NA,1.0098472926152064,NA,NA,1.2332240007397655,NA,NA,1,NA,NA,5,NA,NA,1,NA,NA,1
NA,NA,-0.8234916290188782,NA,NA,8.02555373190196,NA,NA,0.8896735156909039,NA,NA,0.4918564487680504,NA,NA,0.48925124877132475,NA,NA,0.5320187571543624,NA,NA,1.500318828977498,NA,NA,1.633115583946729,NA,NA,0,NA,NA,3,NA,NA,0,NA,NA,0
NA,NA,1.8297304848360354,NA,NA,1.6311287362378586,NA,NA,0.5390195040995474,NA,NA,5.892672316386282,NA,NA,0.6427327764686197,NA,NA,1.0962021215154283,NA,NA,0.17701871073950223,NA,NA,0.40142632042989135,NA,NA,0,NA,NA,5,NA,NA,6,NA,NA,0
NA,NA,-1.4299162157815017,NA,NA,0.4234579335392313,NA,NA,4.48879553359037,NA,NA,5.619721184353821,NA,NA,0.673511863918975,NA,NA,2.426915885457234,NA,NA,0.7670304719306634,NA,NA,0.01327934255823493,NA,NA,1,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,0.25413714300458534,NA,NA,0.42196881991500623,NA,NA,10.553020824190078,NA,NA,11.751778256773374,NA,NA,0.8110300090629607,NA,NA,0.8943216283972795,NA,NA,12.691182208471703,NA,NA,0.595346468500793,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,0
NA,NA,-2.9397736953359823,NA,NA,-0.28490448826993703,NA,NA,0.8027269225579521,NA,NA,1.192188809028683,NA,NA,0.6919606362935156,NA,NA,0.8594537104202079,NA,NA,5.071213810184448,NA,NA,0.5401397687382996,NA,NA,1,NA,NA,5,NA,NA,0,NA,NA,0
NA,NA,0.0024158089434751333,NA,NA,-43.78071136748997,NA,NA,3.4313376316058877,NA,NA,0.7728523200544498,NA,NA,0.5141706359572709,NA,NA,0.5456248315661595,NA,NA,0.929404005413841,NA,NA,0.19430890027433634,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,2
NA,NA,0.5096655712619357,NA,NA,-0.8563859079542382,NA,NA,0.5760621933786889,NA,NA,3.7856950182943203,NA,NA,0.42371239396743476,NA,NA,0.05405128241872398,NA,NA,1.3286976384109352,NA,NA,0.3108819997869432,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,-1.084720001113961,NA,NA,0.029163864298834892,NA,NA,0.7248473278442081,NA,NA,3.9879489542975426,NA,NA,0.10058990167453885,NA,NA,0.6450924725534307,NA,NA,5.249738563872701,NA,NA,0.041111202349265505,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,3
NA,NA,0.704832976877566,NA,NA,-0.11681612780163879,NA,NA,4.4707817115435375,NA,NA,4.619256805635946,NA,NA,0.15960373124107718,NA,NA,0.7646539716758243,NA,NA,0.440279644860741,NA,NA,1.3973066545182709,NA,NA,1,NA,NA,5,NA,NA,3,NA,NA,1
NA,NA,0.33097634999421216,NA,NA,-0.2625361856454122,NA,NA,0.49178978697159215,NA,NA,1.5196138786150784,NA,NA,0.9744404738303275,NA,NA,0.34746005189032847,NA,NA,0.6425780451919108,NA,NA,1.4539877734238151,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,1
NA,NA,0.9763274729763719,NA,NA,-1.9396958889039682,NA,NA,1.0194294771584784,NA,NA,6.493268800204097,NA,NA,0.5198392423335463,NA,NA,1.1572873681716853,NA,NA,3.881255593247649,NA,NA,1.0776374983421126,NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,1
NA,NA,-0.8433398803987355,NA,NA,2.6773795944010086,NA,NA,0.35093755037279384,NA,NA,6.211119237149524,NA,NA,0.986714209197089,NA,NA,0.37776563629933047,NA,NA,4.5909875371797995,NA,NA,0.7878668527959691,NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,1
NA,NA,-0.9705799048629128,NA,NA,0.24980801305230685,NA,NA,2.619744755709152,NA,NA,5.048743944962866,NA,NA,0.09160442231222987,NA,NA,3.42606725873413,NA,NA,3.9311699993110993,NA,NA,0.2690431471612949,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,2
NA,NA,-1.771531348642931,NA,NA,0.0884819543235882,NA,NA,0.7839822074943618,NA,NA,0.33968924361994657,NA,NA,0.8776758522726595,NA,NA,0.036434521873891644,NA,NA,1.252977835191699,NA,NA,0.08154155404193975,NA,NA,0,NA,NA,4,NA,NA,0,NA,NA,0
NA,NA,-0.3224703416459485,NA,NA,0.2717383694904972,NA,NA,0.7739608981598082,NA,NA,5.49372019787599,NA,NA,0.6470198647584766,NA,NA,0.4091583168801977,NA,NA,3.273549535092193,NA,NA,0.4197011301293969,NA,NA,1,NA,NA,6,NA,NA,1,NA,NA,2
NA,NA,-1.3388007423545005,NA,NA,-0.232820871376185,NA,NA,1.8214750834765168,NA,NA,9.961030603384504,NA,NA,0.2952153948135674,NA,NA,0.1256145842376284,NA,NA,0.9019604997632725,NA,NA,1.0786547772166255,NA,NA,0,NA,NA,5,NA,NA,0,NA,NA,1
NA,NA,0.6881560281460555,NA,NA,-1.2356020427299197,NA,NA,3.2506077401683537,NA,NA,3.4738440936478345,NA,NA,0.6586879764217883,NA,NA,1.3467050904683433,NA,NA,217.65697738492645,NA,NA,1.4211239068860058,NA,NA,0,NA,NA,4,NA,NA,2,NA,NA,1
NA,NA,0.07128065225057875,NA,NA,3.4385534476604143,NA,NA,3.2095985179127386,NA,NA,12.089128762500073,NA,NA,0.2839720726478845,NA,NA,0.8311924890436709,NA,NA,2.751034406564248,NA,NA,0.5202735844068229,NA,NA,0,NA,NA,6,NA,NA,4,NA,NA,0
NA,NA,2.189752359279179,NA,NA,0.6786336584097111,NA,NA,0.39067976152627476,NA,NA,5.746976017375205,NA,NA,0.325536519754678,NA,NA,1.285320655332469,NA,NA,0.5918431350646884,NA,NA,0.017667223699390888,NA,NA,0,NA,NA,7,NA,NA,2,NA,NA,4
